URL,Surface
https://airportdatabase.net/papua-new-guinea/jacquinot-bay-airport-jaq_31693.html,0
https://airportdatabase.net/papua-new-guinea/kandrian-airport-kdr_35183.html,1
https://airportdatabase.net/papua-new-guinea/kavieng-airport-kvg_61.html,3
https://airportdatabase.net/papua-new-guinea/kerema-airport-kma_60.html,3
https://airportdatabase.net/papua-new-guinea/kikori-airport-kri_35184.html,1
https://airportdatabase.net/papua-new-guinea/kimbe-airport-hkn_59.html,3
https://airportdatabase.net/papua-new-guinea/kiunga-airport-ung_35185.html,2
https://airportdatabase.net/papua-new-guinea/kokoda-airport-kkd_35186.html,1
https://airportdatabase.net/papua-new-guinea/lae-nadzab-airport-lae_66.html,3
https://airportdatabase.net/papua-new-guinea/lake-murray-airport-lmy_35187.html,1
https://airportdatabase.net/papua-new-guinea/losuia-airport-lsa_35188.html,1
https://airportdatabase.net/papua-new-guinea/madang-airport-mag_62.html,3
https://airportdatabase.net/papua-new-guinea/mendi-airport-mdu_64.html,3
https://airportdatabase.net/papua-new-guinea/misima-island-airport-mis_31911.html,0
https://airportdatabase.net/papua-new-guinea/momote-airport-mas_65.html,2
https://airportdatabase.net/papua-new-guinea/moro-airport-mxh_31981.html,2
https://airportdatabase.net/papua-new-guinea/mount-hagen-kagamuga-airport-hgu_63.html,3
https://airportdatabase.net/papua-new-guinea/nissan-island-airport-iis_31669.html,0
https://airportdatabase.net/papua-new-guinea/obo-airport-obx_35190.html,1
https://airportdatabase.net/papua-new-guinea/port-moresby-jacksons-international-airport-pom_67.html,3
https://airportdatabase.net/papua-new-guinea/suki-airport-skc_35191.html,1
https://airportdatabase.net/papua-new-guinea/tabubil-airport-tbg_32425.html,2
https://airportdatabase.net/papua-new-guinea/tari-airport-tiz_32451.html,2
https://airportdatabase.net/papua-new-guinea/telefomin-airport-tfm_42765.html,2
https://airportdatabase.net/papua-new-guinea/tokua-airport-rab_68.html,3
https://airportdatabase.net/papua-new-guinea/tufi-airport-tfi_35192.html,1
https://airportdatabase.net/papua-new-guinea/vanimo-airport-vai_69.html,3
https://airportdatabase.net/papua-new-guinea/wapenamanda-airport-wbm_70.html,3
https://airportdatabase.net/papua-new-guinea/wewak-international-airport-wwk_71.html,3
https://airportdatabase.net/papua-new-guinea/wipim-airport-wpm_35193.html,1
https://airportdatabase.net/philippines/alabat-island-airport_32223.html,1
https://airportdatabase.net/philippines/allah-valley-airport-aav_5694.html,3
https://airportdatabase.net/philippines/awang-airport-cbo_5696.html,3
https://airportdatabase.net/philippines/bacolod-city-domestic-airport-bcd_5733.html,3
